Commodity,Edge,Flow,New Capacity,Switched,Changed Capacity
Hydrogen,"('QA_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AL_Prod', 'AL')",0.0,0.0,0.0,0.0
Hydrogen,"('DZ_Prod', 'DZ')",0.0,0.0,0.0,0.0
Hydrogen,"('AT_Prod', 'AT')",0.0,0.0,0.0,0.0
Hydrogen,"('BY_Prod', 'BY')",0.0,0.0,0.0,0.0
Hydrogen,"('BE_Prod', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('BA_Prod', 'BA')",0.0,0.0,0.0,0.0
Hydrogen,"('BG_Prod', 'BG')",0.0,0.0,0.0,0.0
Hydrogen,"('HR_Prod', 'HR')",0.0,0.0,0.0,0.0
Hydrogen,"('CZ_Prod', 'CZ')",0.0,0.0,0.0,0.0
Hydrogen,"('DK_Prod', 'DK')",0.0,0.0,0.0,0.0
Hydrogen,"('EE_Prod', 'EE')",0.0,0.0,0.0,0.0
Hydrogen,"('FI_Prod', 'FI')",0.0,0.0,0.0,0.0
Hydrogen,"('FR_Prod', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('DE_Prod', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('EL_Prod', 'EL')",0.0,0.0,0.0,0.0
Hydrogen,"('HU_Prod', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('IE_Prod', 'IE')",0.0,0.0,0.0,0.0
Hydrogen,"('IT_Prod', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('LV_Prod', 'LV')",0.0,0.0,0.0,0.0
Hydrogen,"('LY_Prod', 'LY')",0.0,0.0,0.0,0.0
Hydrogen,"('LT_Prod', 'LT')",0.0,0.0,0.0,0.0
Hydrogen,"('LU_Prod', 'LU')",0.0,0.0,0.0,0.0
Hydrogen,"('MD_Prod', 'MD')",0.0,0.0,0.0,0.0
Hydrogen,"('NL_Prod', 'NL')",0.0,0.0,0.0,0.0
Hydrogen,"('MK_Prod', 'MK')",0.0,0.0,0.0,0.0
Hydrogen,"('NO_Prod', 'NO')",0.0,0.0,0.0,0.0
Hydrogen,"('PL_Prod', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('PT_Prod', 'PT')",0.0,0.0,0.0,0.0
Hydrogen,"('RO_Prod', 'RO')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_Prod', 'RU')",0.0,0.0,0.0,0.0
Hydrogen,"('RS_Prod', 'RS')",0.0,0.0,0.0,0.0
Hydrogen,"('SK_Prod', 'SK')",0.0,0.0,0.0,0.0
Hydrogen,"('SI_Prod', 'SI')",0.0,0.0,0.0,0.0
Hydrogen,"('CH_Prod', 'CH')",0.0,0.0,0.0,0.0
Hydrogen,"('TN_Prod', 'TN')",0.0,0.0,0.0,0.0
Hydrogen,"('TR_Prod', 'TR')",0.0,0.0,0.0,0.0
Hydrogen,"('UK_Prod', 'UK')",0.0,0.0,0.0,0.0
Hydrogen,"('UA_Prod', 'UA')",0.0,0.0,0.0,0.0
Hydrogen,"('ES_Prod', 'ES')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_Prod', 'USA')",0.0,0.0,0.0,0.0
Hydrogen,"('CM_Prod', 'CM')",0.0,0.0,0.0,0.0
Hydrogen,"('SA_Prod', 'SA')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_Prod', 'TT')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_Prod', 'ME')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_Prod', 'QA')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_Prod', 'AF')",0.0,0.0,0.0,0.0
Hydrogen,"('MA_Prod', 'MA')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_Prod', 'AU')",0.0,0.0,0.0,0.0
Hydrogen,"('CN_Prod', 'CN')",0.0,0.0,0.0,0.0
Hydrogen,"('JS_Prod', 'JS')",0.0,0.0,0.0,0.0
Hydrogen,"('IN_Prod', 'IN')",0.0,0.0,0.0,0.0
Hydrogen,"('AS_Prod', 'AS')",0.0,0.0,0.0,0.0
Hydrogen,"('CR_Prod', 'CR')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_Prod', 'EG')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_Prod', 'IM')",0.0,0.0,0.0,0.0
